x,y,c
-73.8639,40.7701,4
-73.8631,40.7688,4
-73.8627,40.7686,4
-73.778,40.6468,4
-73.8641,40.7688,4
-73.8639,40.7694,4
-73.7819,40.6448,4
-73.8629,40.769,4
-73.7818,40.645,4
-73.8628,40.7696,4
-73.8626,40.7691,4
-73.7904,40.654,4
-73.7835,40.6485,4
-73.8907,40.747,4
-73.8626,40.7691,4
-73.8625,40.7687,4
-73.8919,40.7487,4
-73.8631,40.7697,4
-73.8446,40.7416,4
-73.7815,40.6449,4
-73.8637,40.7697,4
-73.7907,40.6556,4
-73.8634,40.77,4
-73.7766,40.6451,4
-73.7821,40.6448,4
-73.7904,40.6541,4
-73.7836,40.6487,4
-73.7834,40.6445,4
-73.7765,40.6453,4
-73.8626,40.7691,4
-73.7834,40.6486,4
-73.863,40.7692,4
-73.8624,40.7692,4
-73.7822,40.6448,4
-73.7767,40.6453,4
-73.8631,40.7688,4
-73.7767,40.6453,4
-73.7819,40.6448,4
-73.7888,40.6472,4
-73.863,40.7688,4
-73.8641,40.7692,4
-73.7835,40.6486,4
-73.8367,40.7382,4
-73.7841,40.6487,4
-73.8606,40.7297,4
-73.7817,40.6445,4
-73.7768,40.6454,4
-73.8637,40.7702,4
-73.7815,40.6476,4
-73.898,40.7463,4
-73.8303,40.7591,4
-73.7819,40.6448,4
-73.7822,40.6448,4
-73.8629,40.7689,4
-73.7766,40.6453,4
-73.7768,40.6451,4
-73.8628,40.769,4
-73.8632,40.7701,4
-73.8643,40.7701,4
-73.8306,40.7594,4
-73.8637,40.77,4
-73.8627,40.769,4
-73.7823,40.6444,4
-73.7834,40.6485,4
-73.7848,40.6486,4
-73.8627,40.769,4
-73.8925,40.7472,4
-73.8707,40.7572,4
-73.8628,40.769,4
-73.7822,40.6447,4
-73.8637,40.7697,4
-73.8625,40.7693,4
-73.8629,40.7691,4
-73.871,40.7737,4
-73.8745,40.7741,4
-73.8737,40.7741,4
-73.8659,40.7783,4
-73.873,40.7741,4
-73.8854,40.7732,4
-73.8711,40.7738,4
-73.8744,40.7741,4
-73.8745,40.774,4
-73.8709,40.7737,4
-73.873,40.774,4
-73.8711,40.774,4
-73.873,40.7742,4
-73.8656,40.771,4
-73.8657,40.7712,4
-73.8731,40.774,4
-73.8745,40.7741,4
-73.8727,40.7741,4
-73.8639,40.772,4
-73.8708,40.7736,4
-73.8706,40.7739,4
-73.8854,40.773,4
-73.873,40.7741,4
-73.8729,40.7742,4
-73.873,40.7742,4
-73.8652,40.7708,4
-73.8853,40.7732,4
-73.8729,40.7743,4
-73.8655,40.771,4
-73.8709,40.7738,4
-73.8709,40.7738,4
-73.8605,40.7712,4
-73.8852,40.773,4
-73.8766,40.7731,4
-73.8746,40.7741,4
-73.8659,40.7711,4
-73.871,40.7739,4
-73.8745,40.774,4
-73.8731,40.7741,4
-73.873,40.7742,4
-73.8645,40.7707,4
-73.8659,40.7703,4
-73.8853,40.7731,4
-73.8738,40.7738,4
-73.8746,40.7741,4
-73.8853,40.7731,4
-73.8708,40.7737,4
-73.871,40.774,4
-73.8631,40.771,4
-73.8708,40.7737,4
-73.8713,40.774,4
-73.8729,40.7742,4
-73.8708,40.7738,4
-73.8727,40.7741,4
-73.8651,40.7705,4
-73.8746,40.774,4
-73.8709,40.7737,4
-73.873,40.7741,4
-73.8729,40.7741,4
-73.8731,40.7742,4
-73.8709,40.7737,4
-73.8747,40.7741,4
-73.8852,40.7729,4
-73.8752,40.7742,4
-73.8706,40.7737,4
-73.873,40.7741,4
-73.8727,40.7743,4
-73.8706,40.7737,4
-73.8744,40.774,4
-73.8721,40.7742,4
-73.8729,40.7741,4
-73.8708,40.7737,4
-73.8729,40.774,4
-73.8656,40.7711,4
-73.8852,40.7729,4
-73.8734,40.774,4
-73.873,40.7742,4
-73.8729,40.7745,4
-73.8745,40.774,4
-73.8745,40.774,4
-73.8727,40.7741,4
-73.8732,40.774,4
-73.8724,40.7741,4
-73.8707,40.7738,4
-73.8647,40.7705,4
-73.871,40.7736,4
-73.8698,40.7726,4
-73.8735,40.774,4
-73.8707,40.7736,4
-73.8729,40.7742,4
-73.8745,40.7741,4
-73.8727,40.7742,4
-73.8746,40.7741,4
-73.8659,40.7711,4
-73.8654,40.7712,4
-73.873,40.7742,4
-73.8727,40.7742,4
-73.8852,40.7729,4
-73.8747,40.7741,4
-73.8708,40.7738,4
-73.8644,40.7704,4
-73.8674,40.7716,4
-73.8732,40.7741,4
-73.8746,40.7742,4
-73.873,40.7742,4
-73.8661,40.7711,4
-73.8729,40.7742,4
-73.8657,40.7707,4
-73.8728,40.7742,4
-73.8709,40.7737,4
-73.8657,40.7711,4
-73.8853,40.7731,4
-73.9822,40.7831,5
-73.9767,40.7886,5
-73.9766,40.7904,5
-73.9785,40.7831,5
-73.9766,40.7882,5
-73.984,40.7808,5
-73.9815,40.7807,5
-73.9826,40.7824,5
-73.9807,40.78,5
-73.9813,40.7808,5
-73.9786,40.7773,5
-73.9787,40.7894,5
-73.9808,40.7826,5
-73.9783,40.7773,5
-73.9818,40.7837,5
-73.9763,40.7887,5
-73.9757,40.7894,5
-73.9787,40.7775,5
-73.9839,40.7805,5
-73.9797,40.784,5
-73.978,40.7784,5
-73.9778,40.7869,5
-73.9796,40.7813,5
-73.9808,40.7808,5
-73.9781,40.7779,5
-73.9817,40.78,5
-73.9798,40.7862,5
-73.9781,40.7887,5
-73.979,40.7775,5
-73.9778,40.7891,5
-73.9812,40.7791,5
-73.9813,40.8153,5
-73.9768,40.7852,5
-73.9785,40.7828,5
-73.9824,40.7825,5
-73.9763,40.7913,5
-73.9744,40.7746,5
-73.9783,40.7782,5
-73.9795,40.782,5
-73.9815,40.7843,5
-73.9757,40.788,5
-73.9779,40.787,5
-73.9791,40.7893,5
-73.9762,40.7809,5
-73.9813,40.7803,5
-73.983,40.7819,5
-73.983,40.7818,5
-73.9795,40.7847,5
-73.9759,40.789,5
-73.9762,40.7888,5
-73.9805,40.78,5
-73.9788,40.788,5
-73.9785,40.7863,5
-73.976,40.7814,5
-73.9837,40.781,5
-73.9772,40.7898,5
-73.9815,40.7807,5
-73.9755,40.7819,5
-73.9783,40.7781,5
-73.982,40.7784,5
-73.976,40.782,5
-73.9809,40.7849,5
-73.9805,40.7834,5
-73.9804,40.7833,5
-73.9765,40.7886,5
-73.9769,40.78,5
-73.9776,40.7844,5
-73.9815,40.7808,5
-73.9768,40.785,5
-73.9813,40.781,5
-73.9757,40.7898,5
-73.9747,40.78,5
-73.9771,40.7845,5
-73.981,40.7819,5
-73.979,40.7774,5
-73.9786,40.7833,5
-73.9816,40.7811,5
-73.9795,40.7847,5
-73.9789,40.7875,5
-73.9801,40.7839,5
-73.9776,40.7794,5
-73.9772,40.7873,5
-73.9806,40.7782,5
-73.9765,40.7756,5
-73.9782,40.7861,5
-73.9809,40.7798,5
-73.9795,40.7848,5
-73.9786,40.7867,5
-73.9791,40.7822,5
-73.982,40.7789,5
-73.9765,40.7859,5
-73.9752,40.7826,5
-73.9814,40.7785,5
-73.9785,40.783,5
-73.9759,40.7764,5
-73.9792,40.785,5
-73.9765,40.7885,5
-73.9793,40.7766,5
-73.9764,40.7753,5
-73.9803,40.7855,5
-73.9801,40.7807,5
-73.9814,40.781,5
-73.9769,40.7802,5
-73.98,40.7841,5
-73.9768,40.7883,5
-73.9769,40.7826,5
-73.9787,40.7826,5
-73.982,40.7813,5
-73.9822,40.7787,5
-73.9804,40.7825,5
-73.9774,40.7846,5
-73.9783,40.7864,5
-73.9808,40.7825,5
-73.9815,40.7788,5
-73.9785,40.778,5
-73.9765,40.7885,5
-73.9751,40.7774,5
-73.9807,40.7824,5
-73.9772,40.7793,5
-73.9815,40.7809,5
-73.9764,40.7883,5
-73.9762,40.7861,5
-73.9812,40.7817,5
-73.9769,40.7903,5
-73.9766,40.7858,5
-73.9768,40.7885,5
-73.9793,40.7817,5
-73.9818,40.7804,5
-73.9803,40.7782,5
-73.9799,40.7856,5
-73.9788,40.7852,5
-73.9791,40.7854,5
-73.9766,40.788,5
-73.9754,40.7897,5
-73.9762,40.7859,5
-73.9763,40.781,5
-73.9787,40.7858,5
-73.9805,40.7857,5
-73.9816,40.7808,5
-73.9792,40.7848,5
-73.9816,40.7811,5
-73.9764,40.786,5
-73.9757,40.7804,5
-73.9813,40.779,5
-73.9782,40.7781,5
-73.976,40.7806,5
-73.9791,40.7776,5
-73.9793,40.7845,5
-73.981,40.7814,5
-73.9788,40.7858,5
-73.9755,40.7821,5
-73.9781,40.7833,5
-73.9768,40.7882,5
-73.9778,40.787,5
-73.982,40.7831,5
-73.9809,40.7824,5
-73.9761,40.7774,5
-73.9789,40.7874,5
-73.9754,40.7821,5
-73.9834,40.7813,5
-73.984,40.7806,5
-73.9831,40.7819,5
-73.9749,40.7828,5
-73.9799,40.7841,5
-73.9816,40.7839,5
-73.9787,40.7772,5
-73.9823,40.7815,5
-73.9773,40.7847,5
-73.9754,40.7871,5
-73.9801,40.7838,5
-73.9817,40.7784,5
-73.9763,40.7759,5
-73.9764,40.7808,5
-73.9774,40.7875,5
-73.978,40.7836,5
-73.9781,40.7862,5
-73.9776,40.7792,5
-73.9794,40.7766,5
-73.9788,40.7774,5
-73.9804,40.7828,5
-73.9778,40.7772,5
-73.9813,40.7793,5
-73.9811,40.782,5
-73.9813,40.7817,5
-73.979,40.7849,5
-73.9795,40.7865,5
-73.9815,40.7812,5
-73.9764,40.7808,5
-73.9788,40.7775,5
-73.9787,40.7776,5
-73.9811,40.7817,5
-73.9797,40.7865,5
-73.9803,40.7831,5
-73.9764,40.7756,5
-73.9803,40.7805,5
-73.9774,40.7793,5
-73.978,40.7867,5
-73.9795,40.7896,5
-73.9784,40.7858,5
-73.9817,40.7838,5
-73.981,40.7822,5
-73.9835,40.7813,5
-73.9814,40.7808,5
-73.9788,40.7772,5
-73.9811,40.7799,5
-73.9803,40.7825,5
-73.982,40.779,5
-73.9821,40.7786,5
-73.9759,40.7891,5
-73.9785,40.7772,5
-73.9803,40.7851,5
-73.9787,40.7766,5
-73.9816,40.7809,5
-73.9772,40.7896,5
-73.9781,40.7833,5
-73.9749,40.7829,5
-73.9778,40.779,5
-73.9762,40.776,5
-73.9776,40.7792,5
-73.9752,40.7773,5
-73.9797,40.7835,5
-73.9816,40.7809,5
-73.9768,40.7885,5
-73.9813,40.7808,5
-73.9771,40.7898,5
-73.9822,40.7799,5
-73.9768,40.7792,5
-73.9777,40.7788,5
-73.9801,40.7808,5
-73.9783,40.7883,5
-73.98,40.7824,5
-73.9796,40.7844,5
-73.9806,40.7799,5
-73.9772,40.7876,5
-73.9785,40.7781,5
-73.9763,40.7762,5
-73.9768,40.7885,5
-73.977,40.78,5
-73.9784,40.786,5
-73.9771,40.7902,5
-73.9779,40.7837,5
-73.9816,40.7811,5
-73.9787,40.7773,5
-73.9759,40.7816,5
-73.9764,40.7856,5
-73.9814,40.781,5
-73.98,40.7811,5
-73.9763,40.7759,5
-73.9771,40.7853,5
-73.979,40.7821,5
-73.9766,40.7805,5
-73.9794,40.7913,5
-73.9793,40.7818,5
-73.9813,40.7792,5
-73.9813,40.7828,5
-73.9801,40.7854,5
-73.9773,40.7794,5
-73.9814,40.7809,5
-73.9777,40.7788,5
-73.9812,40.7784,5
-73.9754,40.7878,5
-73.9814,40.7809,5
-73.981,40.7824,5
-73.9798,40.7852,5
-73.9811,40.7814,5
-73.9761,40.7761,5
-73.9767,40.7753,5
-73.98,40.7861,5
-73.9787,40.7776,5
-73.9821,40.7787,5
-73.9762,40.7805,5
-73.9766,40.7857,5
-73.9767,40.7908,5
-73.9762,40.7887,5
-73.9818,40.7787,5
-73.9793,40.7817,5
-73.9757,40.7764,5
-73.9809,40.7868,5
-73.9801,40.7823,5
-73.9818,40.7836,5
-73.9757,40.7929,5
-73.9801,40.7858,5
-73.9822,40.7789,5
-73.9816,40.7783,5
-73.9777,40.7842,5
-73.9767,40.7902,5
-73.9816,40.7807,5
-73.9757,40.7881,5
-73.9779,40.7787,5
-73.9788,40.7775,5
-73.9805,40.7824,5
-73.9762,40.786,5
-73.9788,40.7829,5
-73.956,40.7796,5
-73.9591,40.7693,5
-73.9536,40.771,5
-73.9512,40.7787,5
-73.967,40.7666,5
-73.9729,40.7826,5
-73.9577,40.7684,5
-73.9594,40.809,5
-73.9747,40.7921,5
-73.9656,40.7712,5
-73.9549,40.7683,5
-73.9502,40.7799,5
-73.9655,40.7687,5
-73.956,40.7637,5
-73.9647,40.764,5
-73.9662,40.7654,5
-73.9608,40.7968,5
-73.9625,40.7727,5
-73.968,40.7873,5
-73.9683,40.7998,5
-73.967,40.7888,5
-73.9716,40.795,5
-73.9618,40.7628,5
-73.9639,40.7657,5
-73.9639,40.7747,5
-73.9622,40.7734,5
-73.9739,40.783,5
-73.9528,40.7765,5
-73.9242,40.7661,5
-73.9557,40.7681,5
-73.9569,40.7812,5
-73.9544,40.7786,5
-73.9506,40.7612,5
-73.9726,40.7959,5
-73.9565,40.7757,5
-73.9486,40.774,5
-73.9734,40.795,5
-73.9475,40.8152,5
-73.969,40.801,5
-73.9549,40.7891,5
-73.9588,40.7732,5
-73.9507,40.7612,5
-73.9675,40.793,5
-73.956,40.78,5
-73.9709,40.7952,5
-73.9573,40.7802,5
-73.9627,40.7993,5
-73.962,40.7679,5
-73.9613,40.7804,5
-73.9459,40.786,5
-73.9684,40.7993,5
-73.9622,40.7634,5
-73.9637,40.7772,5
-73.9539,40.7787,5
-73.9554,40.7797,5
-73.9535,40.7667,5
-73.9744,40.7834,5
-73.948,40.7828,5
-73.9743,40.7913,5
-73.974,40.784,5
-73.9576,40.8123,5
-73.9557,40.7796,5
-73.9614,40.8115,5
-73.9558,40.764,5
-73.963,40.7663,5
-73.9565,40.7782,5
-73.9637,40.8033,5
-73.9667,40.7728,5
-73.9593,40.8093,5
-73.9522,40.7692,5
-73.9452,40.7787,5
-73.9497,40.7728,5
-73.9574,40.8012,5
-73.953,40.783,5
-73.9607,40.776,5
-73.9571,40.7831,5
-73.9685,40.7677,5
-73.9596,40.7669,5
-73.9599,40.7801,5
-73.9605,40.7756,5
-73.9691,40.7901,5
-73.9672,40.8034,5
-73.955,40.7658,5
-73.8883,40.8216,5
-73.9532,40.779,5
-73.9537,40.7677,5
-73.9618,40.7683,5
-73.9553,40.7809,5
-73.9498,40.7843,5
-73.9526,40.7664,5
-73.9311,40.7606,5
-73.9647,40.7759,5
-73.9622,40.7792,5
-73.9402,40.7553,5
-73.9575,40.7739,5
-73.9486,40.8089,5
-73.9697,40.7976,5
-73.954,40.7787,5
-73.9655,40.792,5
-73.9525,40.7868,5
-73.9677,40.766,5
-73.9662,40.7895,5
-73.9546,40.7739,5
-73.9496,40.7696,5
-73.9568,40.767,5
-73.9641,40.7649,5
-73.9726,40.7809,5
-73.9604,40.8195,5
-73.9602,40.7618,5
-73.9587,40.766,5
-73.9663,40.7707,5
-73.9722,40.7816,5
-73.9714,40.7927,5
-73.9724,40.8242,5
-73.9603,40.7619,5
-73.9543,40.787,5
-73.9557,40.7737,5
-73.9611,40.7688,5
-73.9688,40.799,5
-73.9648,40.7727,5
-73.9656,40.8055,5
-73.9714,40.7763,5
-73.9611,40.7692,5
-73.9523,40.7782,5
-73.9653,40.8063,5
-73.967,40.8039,5
-73.9441,40.776,5
-73.9744,40.7834,5
-73.9538,40.7908,5
-73.9666,40.7697,5
-73.9539,40.7714,5
-73.9729,40.7806,5
-73.9721,40.7947,5
-73.9676,40.7687,5
-73.9554,40.7792,5
-73.9546,40.7663,5
-73.9599,40.7705,5
-73.9603,40.7617,5
-73.9645,40.8073,5
-73.9732,40.7926,5
-73.9549,40.7732,5
-73.949,40.7768,5
-73.9589,40.7808,5
-73.952,40.7693,5
-73.9568,40.7749,5
-73.9547,40.7695,5
-73.9574,40.8043,5
-73.9598,40.7671,5
-73.9693,40.8006,5
-73.965,40.7639,5
-73.9546,40.7657,5
-73.9593,40.7776,5
-73.9527,40.7766,5
-73.9649,40.7694,5
-73.9688,40.8018,5
-73.9601,40.8158,5
-73.958,40.7693,5
-73.9581,40.7731,5
-73.938,40.7938,5
-73.9609,40.7655,5
-73.959,40.7833,5
-73.9597,40.7626,5
-73.9565,40.7781,5
-73.9589,40.7751,5
-73.9652,40.7748,5
-73.9605,40.7724,5
-73.954,40.7748,5
-73.9545,40.7896,5
-73.9597,40.7719,5
-73.9624,40.7727,5
-73.973,40.7901,5
-73.9522,40.7812,5
-73.9653,40.8063,5
-73.9516,40.7737,5
-73.9749,40.7882,5
-73.9563,40.7782,5
-73.9259,40.7669,5
-73.9247,40.7685,5
-73.9522,40.7732,5
-73.9721,40.793,5
-73.9645,40.7703,5
-73.959,40.7748,5
-73.9537,40.7879,5
-73.9644,40.776,5
-73.9621,40.7794,5
-73.9281,40.7637,5
-73.9594,40.7674,5
-73.95,40.7856,5
-73.9735,40.7847,5
-73.9485,40.7848,5
-73.962,40.8057,5
-73.9354,40.8005,5
-73.9556,40.7795,5
-73.9672,40.7667,5
-73.9523,40.7898,5
-73.9495,40.7727,5
-73.9557,40.7761,5
-73.9566,40.7682,5
-73.9749,40.7878,5
-73.9481,40.7831,5
-73.9556,40.7684,5
-73.9664,40.7644,5
-73.9585,40.7755,5
-73.9621,40.7677,5
-73.9481,40.7822,5
-73.9541,40.7642,5
-73.9425,40.8238,5
-73.954,40.7754,5
-73.9482,40.7829,5
-73.9687,40.7964,5
-73.9589,40.7722,5
-73.9725,40.7863,5
-73.9543,40.7702,5
-73.9577,40.7741,5
-73.9583,40.7734,5
-73.9547,40.8209,5
-73.9621,40.7681,5
-73.959,40.8152,5
-73.9648,40.765,5
-73.9668,40.789,5
-73.9567,40.7668,5
-73.9666,40.7649,5
-73.9544,40.7822,5
-73.9622,40.7763,5
-73.964,40.7712,5
-73.9546,40.7697,5
-73.9594,40.768,5
-73.9614,40.7798,5
-73.9669,40.8059,5
-73.9631,40.7626,5
-73.9622,40.7678,5
-73.9523,40.7777,5
-73.9688,40.8013,5
-73.9531,40.783,5
-73.965,40.8066,5
-73.9744,40.7833,5
-73.9523,40.7771,5
-73.9719,40.7822,5
-73.9503,40.7838,5
-73.9536,40.7754,5
-73.9615,40.7963,5
-73.9539,40.7662,5
-73.9689,40.7868,5
-73.9599,40.7675,5
-73.9491,40.7768,5
-73.973,40.7852,5
-73.9585,40.7598,5
-73.958,40.8087,5
-73.9598,40.7712,5
-73.945,40.7828,5
-73.9538,40.7906,5
-73.9446,40.78,5
-73.9531,40.7803,5
-73.9604,40.7999,5
-73.9619,40.7765,5
-73.957,40.786,5
-73.9549,40.7658,5
-73.9597,40.759,5
-73.9746,40.7909,5
-73.9333,40.795,5
-73.9527,40.7757,5
-73.9634,40.7716,5
-73.9737,40.7915,5
-73.9647,40.7707,5
-73.9524,40.7687,5
-73.9618,40.771,5
-73.9549,40.7656,5
-73.9634,40.7719,5
-73.96,40.7629,5
-73.9707,40.7884,5
-73.9633,40.7749,5
-73.9662,40.7706,5
-73.9569,40.7748,5
-73.9728,40.7935,5
-73.9578,40.7804,5
-73.9617,40.7603,5
-73.9653,40.7689,5
-73.9634,40.7709,5
-73.9555,40.7727,5
-73.9484,40.8296,5
-73.9481,40.7732,5
-73.9748,40.7908,5
-73.9602,40.7656,5
-73.9558,40.764,5
-73.96,40.7814,5
-73.9458,40.7817,5
-73.9632,40.762,5
-73.968,40.7681,5
-73.9542,40.7816,5
-73.959,40.7718,5
-73.9606,40.7783,5
-73.9629,40.7723,5
-73.9641,40.7703,5
-73.9575,40.7795,5
-73.9633,40.7661,5
-73.9543,40.7639,5
-73.9609,40.7699,5
-73.9539,40.767,5
-73.9591,40.8167,5
-73.9635,40.7635,5
-73.9591,40.7751,5
-73.9509,40.7748,5
-73.964,40.7738,5
-73.9495,40.7854,5
-73.9743,40.7833,5
-73.9601,40.7765,5
-73.9609,40.7724,5
-73.9601,40.7662,5
-73.955,40.7893,5
-73.9593,40.7804,5
-73.9567,40.7777,5
-73.958,40.7694,5
-73.9739,40.7893,5
-73.9498,40.7874,5
-73.9583,40.7605,5
-73.968,40.7922,5
-73.955,40.7672,5
-73.9705,40.7939,5
-73.9572,40.7701,5
-73.955,40.7699,5
-73.9723,40.7967,5
-73.9749,40.7911,5
-73.971,40.7959,5
-73.9541,40.7703,5
-73.9522,40.7823,5
-73.9611,40.7651,5
-73.9558,40.7678,5
-73.9637,40.7739,5
-73.9538,40.7788,5
-73.9583,40.7816,5
-73.9538,40.7849,5
-73.962,40.7683,5
-73.9639,40.7654,5
-73.9526,40.7725,5
-73.9565,40.7757,5
-73.9609,40.7606,5
-73.9567,40.7751,5
-73.9685,40.7914,5
-73.9728,40.7959,5
-73.9448,40.7944,5
-73.9695,40.7689,5
-73.9506,40.7732,5
-73.9635,40.7745,5
-73.9539,40.7786,5
-73.9568,40.7681,5
-73.9545,40.7841,5
-73.9528,40.7919,5
-73.9489,40.7821,5
-73.9682,40.7996,5
-73.9617,40.7685,5
-73.9568,40.7833,5
-73.9512,40.7786,5
-73.967,40.7669,5
-73.9616,40.7735,5
-73.9663,40.8048,5
-73.9703,40.7841,5
-73.959,40.7748,5
-73.9689,40.7986,5
-73.9608,40.7656,5
-73.9415,40.7989,5
-73.9528,40.7725,5
-73.9558,40.772,5
-73.9647,40.7999,5
-73.9539,40.779,5
-73.9509,40.8006,5
-73.9714,40.7952,5
-73.9597,40.7603,5
-73.9585,40.7781,5
-73.9562,40.7674,5
-73.9583,40.7647,5
-73.9544,40.7873,5
-73.9588,40.7808,5
-73.9594,40.7634,5
-73.9446,40.7795,5
-73.9547,40.7805,5
-73.9557,40.7641,5
-73.9642,40.7763,5
-73.9736,40.7844,5
-73.9531,40.7647,5
-73.975,40.79,5
-73.9467,40.7721,5
-73.9563,40.7675,5
-73.9724,40.7965,5
-73.9743,40.7907,5
-73.9571,40.7708,5
-73.9622,40.7733,5
-73.9333,40.7952,5
-73.9509,40.7861,5
-73.9655,40.806,5
-73.9663,40.7897,5
-73.9548,40.7696,5
-73.9533,40.7825,5
-73.9644,40.7649,5
-73.965,40.7693,5
-73.9703,40.7679,5
-73.9532,40.7827,5
-73.9642,40.7714,5
-73.9492,40.7735,5
-73.9633,40.7659,5
-73.9614,40.7647,5
-73.9593,40.7632,5
-73.9484,40.7826,5
-73.9555,40.7879,5
-73.9503,40.7717,5
-73.9741,40.7797,5
-73.922,40.7668,5
-73.973,40.7932,5
-73.9648,40.7695,5
-73.9556,40.7795,5
-73.9536,40.7664,5
-73.9484,40.7765,5
-73.9522,40.7842,5
-73.9473,40.7761,5
-73.9488,40.7841,5
-73.9526,40.7768,5
-73.9603,40.7662,5
-73.9684,40.7673,5
-73.965,40.7724,5
-73.9639,40.8078,5
-73.9622,40.7631,5
-73.9639,40.7656,5
-73.9617,40.7711,5
-73.9685,40.7996,5
-73.9561,40.7679,5
-73.9642,40.7762,5
-73.96,40.7791,5
-73.9684,40.7991,5
-73.9585,40.7646,5
-73.9551,40.7693,5
-73.9561,40.7756,5
-73.9481,40.7761,5
-73.9452,40.7786,5
-73.9462,40.7731,5
-73.9638,40.8029,5
-73.9659,40.7902,5
-73.9704,40.7992,5
-73.9686,40.7916,5
-73.9536,40.7665,5
-73.9709,40.7885,5
-73.952,40.7782,5
-73.9451,40.7794,5
-73.9452,40.8339,5
-73.9437,40.7767,5
-73.9595,40.7828,5
-73.9658,40.7719,5
-73.9585,40.7786,5
-73.9509,40.7793,5
-73.9548,40.7792,5
-73.9611,40.807,5
-73.9737,40.787,5
-73.9523,40.7796,5
-73.9703,40.7993,5
-73.9622,40.7762,5
-73.9511,40.7736,5
-73.9605,40.7699,5
-73.9581,40.7797,5
-73.9727,40.7859,5
-73.9553,40.7886,5
-73.9597,40.7804,5
-73.9597,40.7626,5
-73.9488,40.7735,5
-73.9541,40.7816,5
-73.9522,40.7769,5
-73.9566,40.7669,5
-73.9659,40.7741,5
-73.9596,40.7634,5
-73.9533,40.7826,5
-73.9613,40.7647,5
-73.9665,40.8067,5
-73.9611,40.7694,5
-73.9681,40.767,5
-73.9638,40.8079,5
-73.9687,40.7699,5
-73.9627,40.7631,5
-73.9696,40.7851,5
-73.9652,40.8069,5
-73.9497,40.771,5
-73.9529,40.7831,5
-73.9555,40.7786,5
-73.9499,40.7803,5
-73.953,40.7682,5
-73.9616,40.7603,5
-73.9514,40.7822,5
-73.9633,40.7718,5
-73.9559,40.7788,5
-73.8906,40.837,5
-73.9722,40.7966,5
-73.952,40.7814,5
-73.9645,40.7761,5
-73.961,40.7651,5
-73.9428,40.79,5
-73.9634,40.762,5
-73.9746,40.7933,5
-73.9611,40.7607,5
-73.955,40.7801,5
-73.9635,40.7745,5
-73.955,40.7859,5
-73.9676,40.7668,5
-73.9538,40.7709,5
-73.9654,40.7908,5
-73.9572,40.7859,5
-73.9504,40.7697,5
-73.9558,40.7849,5
-73.952,40.7694,5
-73.9642,40.7739,5
-73.9686,40.7915,5
-73.9656,40.7684,5
-73.9637,40.7645,5
-73.9654,40.7636,5
-73.9572,40.7774,5
-73.9391,40.8052,5
-73.965,40.77,5
-73.9581,40.7771,5
-73.9545,40.7658,5
-73.9553,40.7795,5
-73.959,40.7681,5
-73.969,40.7667,5
-73.9252,40.7686,5
-73.9496,40.7811,5
-73.9591,40.7747,5
-73.9626,40.7785,5
-73.9618,40.7711,5
-73.9626,40.7632,5
-73.9487,40.7948,5
-73.9555,40.7822,5
-73.9731,40.7952,5
-73.96,40.7762,5
-73.9708,40.7962,5
-73.9629,40.7696,5
-73.9643,40.8076,5
-73.9587,40.7689,5
-73.9509,40.7833,5
-73.9549,40.7779,5
-73.974,40.7838,5
-73.9654,40.7719,5
-73.9611,40.7777,5
-73.9517,40.7848,5
-73.96,40.8136,5
-73.9574,40.7684,5
-73.9482,40.7703,5
-73.9582,40.7645,5
-73.9608,40.7794,5
-73.9692,40.8006,5
-73.9533,40.7672,5
-73.9572,40.7833,5
-73.9637,40.7772,5
-73.9609,40.7749,5
-73.9666,40.8041,5
-73.9533,40.7759,5
-73.9497,40.777,5
-73.9625,40.7728,5
-73.9497,40.8022,5
-73.9595,40.7799,5
-73.9553,40.7835,5
-73.9557,40.7702,5
-73.9293,40.7625,5
-73.9528,40.7859,5
-73.9614,40.7768,5
-73.9459,40.7785,5
-73.9701,40.7997,5
-73.9612,40.7608,5
-73.96,40.7765,5
-73.9745,40.7834,5
-73.952,40.7729,5
-73.9543,40.7661,5
-73.9586,40.7816,5
-73.9259,40.7669,5
-73.954,40.7747,5
-73.9744,40.791,5
-73.9572,40.7827,5
-73.9462,40.7856,5
-73.955,40.7829,5
-73.9703,40.786,5
-73.9536,40.7722,5
-73.9715,40.7948,5
-73.9636,40.7634,5
-73.9622,40.7641,5
-73.9493,40.777,5
-73.9626,40.7946,5
-73.9556,40.7828,5
-73.9654,40.7746,5
-73.9592,40.7715,5
-73.9619,40.771,5
-73.9749,40.7929,5
-73.9585,40.7783,5
-73.9622,40.7791,5
-73.9555,40.7692,5
-73.9684,40.7679,5
-73.9467,40.7764,5
-73.9454,40.7779,5
-73.9736,40.7925,5
-73.9537,40.7852,5
-73.9635,40.7618,5
-73.9714,40.7955,5
-73.9439,40.8152,5
-73.9716,40.7825,5
-73.9669,40.7987,5
-73.9678,40.7661,5
-73.9591,40.7833,5
-73.9526,40.7805,5
-73.9738,40.7844,5
-73.9628,40.7721,5
-73.9597,40.767,5
-73.9597,40.7987,5
-73.9724,40.7863,5
-73.9657,40.7653,5
-73.9531,40.7677,5
-73.9703,40.7992,5
-73.9575,40.7826,5
-73.9737,40.7925,5
-73.9592,40.7834,5
-73.9597,40.771,5
-73.9632,40.7718,5
-73.974,40.784,5
-73.9399,40.7945,5
-73.9643,40.7706,5
